date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-09-15,128.8544,130.0234,128.1161,129.6718,2717060,2717060,1.6524,1.291,129.2202,"Sep 15, 15",-0.11273822548739885
2015-09-16,129.9443,130.8672,129.6806,130.4453,2799233,2799233,0.773479,0.596,130.3649,"Sep 16, 15",-0.10744565622727054
2015-09-17,130.1728,131.5616,129.4697,130.208,4002952,4002952,-0.237318,-0.182,130.4308,"Sep 17, 15",-0.10906934942110176
2015-09-18,128.371,128.6654,126.5516,127.0174,7975845,7975845,-3.1906,-2.45,127.5684,"Sep 18, 15",-0.1309005989122009
2015-09-21,127.7909,129.1884,127.3778,128.7489,3825036,3825036,1.7315,1.363,128.4422,"Sep 21, 15",-0.11905304406551437
2015-09-22,127.1141,127.5008,126.3669,126.9471,3564065,3564065,-1.8019,-1.4,126.8224,"Sep 22, 15",-0.1313816171655777
2015-09-23,126.7537,127.0701,125.4704,126.2703,2674225,2674225,-0.676794,-0.533,126.2183,"Sep 23, 15",-0.13601252973862848
2015-09-24,125.3386,127.5096,124.7673,126.9295,3280268,3280268,0.659214,0.522,126.3296,"Sep 24, 15",-0.13150204278804475
2015-09-25,127.9315,128.5644,127.035,127.8172,3474429,3474429,0.887742,0.699,127.7534,"Sep 25, 15",-0.12542807545486334
2015-09-28,126.9383,127.7821,125.2243,125.2683,4317302,4317302,-2.549,-1.994,126.0893,"Sep 28, 15",-0.14286857938135447
2015-09-29,124.8024,125.3913,124.0642,125.2243,4763509,4763509,-0.043949,-0.035,124.8804,"Sep 29, 15",-0.14316964343752206
2015-09-30,126.2967,128.0721,126.2703,127.4217,3946168,3946168,2.1974,1.755,127.2156,"Sep 30, 15",-0.12813423077791533
2015-10-01,127.7206,128.037,124.4509,126.2088,3880887,3880887,-1.213,-0.952,125.7485,"Oct 1, 15",-0.13643333518077191
2015-10-02,123.9762,127.0877,123.5455,127.0789,3054428,3054428,0.870163,0.689,125.5763,"Oct 2, 15",-0.13047979347005748
2015-10-05,128.1688,131.7484,128.1688,130.9991,5131819,5131819,3.9201,3.085,130.5383,"Oct 5, 15",-0.10365635453850648
2015-10-06,131.0166,131.9747,130.5156,130.7705,3018096,3018096,-0.228528,-0.174,131.1096,"Oct 6, 15",-0.10522051915759545
2015-10-07,131.878,132.4845,130.8378,131.922,2989943,2989943,1.1514,0.88,131.6419,"Oct 7, 15",-0.09734153596039098
2015-10-08,131.5704,134.4964,131.2188,133.8469,4794357,4794357,1.9249,1.459,133.408,"Oct 8, 15",-0.08417066773954948
2015-10-09,134.0051,134.6089,132.9591,133.9435,3531107,3531107,0.096688,0.072,133.7993,"Oct 9, 15",-0.08350969528896338
2015-10-12,133.9523,134.1105,132.59,132.8449,3227636,3227636,-1.0987,-0.82,133.1722,"Oct 12, 15",-0.09102671738227547
2015-10-13,132.5284,132.5284,131.1221,131.5088,3915707,3915707,-1.336,-1.006,131.6029,"Oct 13, 15",-0.10016880114240123
2015-10-14,131.4913,132.4142,130.9815,131.8516,3353008,3353008,0.342791,0.261,131.8886,"Oct 14, 15",-0.09782323845025918
2015-10-15,132.6427,132.9328,130.5947,131.922,3476219,3476219,0.070317,0.053,131.7071,"Oct 15, 15",-0.09734153596039098
2015-10-16,132.2384,132.8976,131.1924,132.1856,3483739,3483739,0.263686,0.2,131.9159,"Oct 16, 15",-0.09553788856935053
2015-10-19,131.711,131.8165,130.4189,131.1573,7954684,7954684,-1.0284,-0.778,131.0684,"Oct 19, 15",-0.10257389240928573
2015-10-20,125.2419,125.5847,123.2906,123.6159,16025591,16025591,-7.5414,-5.75,123.9938,"Oct 20, 15",-0.15417490316343063
2015-10-21,123.2731,125.3913,122.4381,123.862,7134948,7134948,0.246108,0.199,124.1682,"Oct 21, 15",-0.15249099715836592
2015-10-22,124.5827,127.5096,124.4772,126.6482,5583167,5583167,2.7863,2.25,126.2727,"Oct 22, 15",-0.13342680003804355
2015-10-23,127.1053,127.8788,126.3055,127.1668,5370439,5370439,0.518581,0.409,127.1392,"Oct 23, 15",-0.12987834959421363
2015-10-26,127.2284,127.4481,125.8748,126.2703,3489428,3489428,-0.896532,-0.705,126.3228,"Oct 26, 15",-0.13601252973862848
2015-10-27,126.1385,126.4197,120.7065,121.1724,15008527,15008527,-5.0979,-4.037,122.5432,"Oct 27, 15",-0.17089422182810207
2015-10-28,121.2251,124.1344,120.8559,123.7829,8511376,8511376,2.6105,2.154,123.0546,"Oct 28, 15",-0.1530322282229763
2015-10-29,123.3697,123.7741,122.192,123.5368,3710445,3710445,-0.246103,-0.199,123.1368,"Oct 29, 15",-0.154716134228041
2015-10-30,123.4401,124.2223,122.9654,123.1236,3983990,3983990,-0.413111,-0.334,123.47,"Oct 30, 15",-0.15754339941005135
2015-11-02,123.4928,123.5073,122.6754,123.3785,3822212,3822212,0.254896,0.207,123.1199,"Nov 2, 15",-0.1557992805937531
2015-11-03,123.0709,125.5144,122.9654,124.7058,4349405,4349405,1.3272,1.076,124.806,"Nov 3, 15",-0.1467174096448608
2015-11-04,125.2947,125.3826,124.196,124.486,3516890,3516890,-0.219737,-0.176,124.5655,"Nov 4, 15",-0.1482213614527162
2015-11-05,124.4684,125.1452,122.7281,122.9566,5096893,5096893,-1.5294,-1.229,123.2476,"Nov 5, 15",-0.1586860743505057
2015-11-06,122.9655,123.8084,122.3179,122.655,4744948,4744948,-0.301647,-0.245,122.7426,"Nov 6, 15",-0.16074973160823633
2015-11-09,122.3622,122.5042,119.6651,120.0466,8075593,8075593,-2.6084,-2.127,120.1928,"Nov 9, 15",-0.178597356247045
2015-11-10,120.091,120.4237,118.9909,120.1886,4520807,4520807,0.141952,0.118,119.74,"Nov 10, 15",-0.1776257404294132
2015-11-11,120.7386,120.8362,119.328,119.7893,3164806,3164806,-0.39924,-0.332,119.7527,"Nov 11, 15",-0.18035789673913422
2015-11-12,119.5054,119.5054,118.0061,118.0327,4701365,4701365,-1.7566,-1.466,118.4458,"Nov 12, 15",-0.1923771949451345
2015-11-13,117.9528,117.9972,116.7995,116.8882,4613817,4613817,-1.1445,-0.97,117.2067,"Nov 13, 15",-0.20020828158794873
2015-11-16,116.9237,118.9643,116.9237,118.6271,4190827,4190827,1.7389,1.488,118.3542,"Nov 16, 15",-0.18831009324090672
2015-11-17,119.0796,119.6119,118.2722,118.7247,2815142,2815142,0.097592,0.082,118.8835,"Nov 17, 15",-0.18764227842540765
2015-11-18,119.5853,120.579,119.1151,120.4991,4149181,4149181,1.7744,1.495,119.9471,"Nov 18, 15",-0.1755011861239577
2015-11-19,120.8451,122.1985,120.6677,121.3153,4753603,4753603,0.816221,0.677,121.6084,"Nov 19, 15",-0.16991644788204865
2015-11-20,121.8743,123.245,121.7678,122.8768,5176375,5176375,1.5615,1.287,122.7833,"Nov 20, 15",-0.15923209507055505
2015-11-23,122.9034,123.2051,121.6525,122.8413,5137922,5137922,-0.035487,-0.029,122.6272,"Nov 23, 15",-0.159474999024963
2015-11-24,122.1227,123.622,121.821,122.9655,3407653,3407653,0.124206,0.101,122.8272,"Nov 24, 15",-0.1586251773027808
2015-11-25,122.7615,122.8147,121.8787,122.4332,3238166,3238166,-0.532317,-0.433,122.2141,"Nov 25, 15",-0.16226736814591758
2015-11-27,122.4332,123.1518,121.7323,122.8413,1415840,1415840,0.408111,0.333,122.5387,"Nov 27, 15",-0.159474999024963
2015-11-30,122.9744,124.1189,122.8945,123.693,4545587,4545587,0.851709,0.693,123.6208,"Nov 30, 15",-0.15364735682864603
2015-12-01,123.835,125.4497,123.835,125.3432,4195119,4195119,1.6502,1.334,124.8101,"Dec 1, 15",-0.14235608624937826
2015-12-02,125.0327,125.2811,123.764,123.9414,3725363,3725363,-1.4018,-1.118,124.4916,"Dec 2, 15",-0.15194771338428162
2015-12-03,124.2963,124.8552,122.6018,123.2494,5909588,5909588,-0.692013,-0.558,123.323,"Dec 3, 15",-0.15668262990400852
2015-12-04,122.513,125.1125,122.4243,124.5891,4571608,4571608,1.3397,1.087,124.5225,"Dec 4, 15",-0.1475159136301962
2015-12-07,124.3495,124.5713,123.1518,123.8084,3279376,3279376,-0.780733,-0.627,123.7412,"Dec 7, 15",-0.1528577479176973
2015-12-08,122.6816,123.3736,122.0162,122.4776,3905155,3905155,-1.3308,-1.075,122.6235,"Dec 8, 15",-0.16196356714378485
2015-12-09,121.8831,124.0656,120.8629,121.2,4614993,4614993,-1.2776,-1.043,121.9753,"Dec 9, 15",-0.17070537255650597
2015-12-10,121.5726,122.3001,120.4105,121.3508,4222329,4222329,0.150822,0.124,121.3071,"Dec 10, 15",-0.1696735439276406
2015-12-11,119.9757,120.162,118.8046,119.3901,5333567,5333567,-1.9607,-1.616,119.5232,"Dec 11, 15",-0.1830893688123639
2015-12-14,120.0466,120.783,118.9022,120.5967,5143787,5143787,1.2066,1.011,120.0594,"Dec 14, 15",-0.17483337130845863
2015-12-15,121.9009,123.2938,121.7944,122.2469,4238546,4238546,1.6502,1.368,122.6338,"Dec 15, 15",-0.1635421007291909
2015-12-16,123.4269,123.8971,122.2469,123.5777,4345474,4345474,1.3308,1.089,123.3111,"Dec 16, 15",-0.15443628150310343
2015-12-17,123.6309,123.764,120.9316,121.3242,4089539,4089539,-2.2535,-1.824,121.896,"Dec 17, 15",-0.16985555083432377
2015-12-18,121.0226,121.5105,119.1239,119.6829,10026106,10026106,-1.6413,-1.353,120.4126,"Dec 18, 15",-0.18108592436586674
2015-12-21,120.508,120.508,118.9022,120.2152,5617475,5617475,0.53232,0.445,119.7401,"Dec 21, 15",-0.17744373352273005
2015-12-22,120.5523,122.6018,120.3483,122.3711,4263828,4263828,2.1559,1.793,121.9325,"Dec 22, 15",-0.16269227900700867
2015-12-23,122.6994,123.591,122.5308,122.9123,5164916,5164916,0.541191,0.442,123.0523,"Dec 23, 15",-0.15898919111614712
2015-12-24,122.8147,123.2139,122.5308,122.655,1495226,1495226,-0.257287,-0.209,122.7922,"Dec 24, 15",-0.16074973160823633
2015-12-28,122.2025,122.4731,121.1379,122.0872,3143412,3143412,-0.567808,-0.463,121.8399,"Dec 28, 15",-0.16463482640578103
2015-12-29,122.655,124.2608,122.6106,124.0124,3943691,3943691,1.9252,1.577,123.8777,"Dec 29, 15",-0.1514619054754657
2015-12-30,123.835,124.598,123.5156,123.622,2989367,2989367,-0.390367,-0.315,124.1725,"Dec 30, 15",-0.15413316473746191
2015-12-31,123.3825,123.4091,122.0517,122.0961,3462077,3462077,-1.526,-1.234,122.5912,"Dec 31, 15",-0.16457392935805615
2016-01-04,120.3039,120.6322,119.0973,120.6144,5229381,5229381,-1.4816,-1.213,119.9595,"Jan 4, 16",-0.17471226144950028
2016-01-05,121.3331,121.4484,119.6386,120.5257,3924793,3924793,-0.088719,-0.074,120.3878,"Jan 5, 16",-0.17531917921727455
2016-01-06,119.2215,120.2862,118.5473,119.9224,4310939,4310939,-0.603293,-0.501,119.7006,"Jan 6, 16",-0.1794471779692272
2016-01-07,118.6182,119.7893,117.4915,117.873,7025760,7025760,-2.0494,-1.709,118.4398,"Jan 7, 16",-0.19346992062172463
2016-01-08,118.1569,118.7212,116.5067,116.7818,4762706,4762706,-1.0913,-0.926,117.5011,"Jan 8, 16",-0.20093630921468125
2016-01-11,116.9414,118.7247,116.8971,118.2013,4974436,4974436,1.4195,1.216,117.9977,"Jan 11, 16",-0.19122357222081954
2016-01-12,118.5739,118.6892,116.3382,117.9085,5078678,5078678,-0.292777,-0.248,117.4699,"Jan 12, 16",-0.1932270166673167
2016-01-13,118.4408,119.1327,116.3115,116.3736,4700115,4700115,-1.5349,-1.302,117.5765,"Jan 13, 16",-0.20372936257212715
2016-01-14,117.0479,118.6981,116.418,117.9174,5709615,5709615,1.5437,1.327,117.8849,"Jan 14, 16",-0.1931661196195919
2016-01-15,115.3445,116.1164,114.3331,115.3622,9008460,9008460,-2.5551,-2.167,115.2142,"Jan 15, 16",-0.21064973044503427
2016-01-19,115.4332,117.1987,113.6145,113.6588,9979587,9979587,-1.7034,-1.477,114.9333,"Jan 19, 16",-0.22230501483766835
2016-01-20,105.0974,110.0036,104.6893,108.1138,16157796,16157796,-5.545,-4.879,107.6335,"Jan 20, 16",-0.2602459282796995
2016-01-21,107.617,110.9884,106.9739,109.0454,8851641,8851641,0.931555,0.862,109.2488,"Jan 21, 16",-0.2538715811268417
2016-01-22,110.6069,110.669,108.034,108.6816,9238362,9238362,-0.363749,-0.334,108.9385,"Jan 22, 16",-0.25636083348215477
2016-01-25,108.3268,110.2165,107.9186,108.309,5445956,5445956,-0.372624,-0.343,109.0158,"Jan 25, 16",-0.2589102986487014
2016-01-26,108.4598,109.6664,108.451,108.7615,4617777,4617777,0.452472,0.418,108.9424,"Jan 26, 16",-0.2558141285256141
2016-01-27,108.8857,109.4535,107.0403,107.3154,5026367,5026367,-1.4461,-1.33,108.0551,"Jan 27, 16",-0.265708872426159
2016-01-28,107.5815,108.9744,107.3597,108.4332,3942537,3942537,1.1179,1.042,108.2907,"Jan 28, 16",-0.2580604769265192
2016-01-29,109.3737,110.7133,109.0897,110.7133,8248087,8248087,2.2801,2.103,110.3831,"Jan 29, 16",-0.24245920068861562
2016-02-01,110.3673,111.1569,109.7552,110.7488,3574884,3574884,0.035488,0.032,110.6073,"Feb 1, 16",-0.24221629673420766
2016-02-02,109.7197,110.1366,108.8058,109.072,3287318,3287318,-1.6768,-1.514,109.1883,"Feb 2, 16",-0.2536895742201586
2016-02-03,110.0036,111.2988,108.4953,110.6512,6223534,6223534,1.5792,1.448,110.175,"Feb 3, 16",-0.2428841115497067
2016-02-04,110.9706,114.0048,110.8996,113.2507,5266450,5266450,2.5995,2.349,112.9836,"Feb 4, 16",-0.22509738395862292
2016-02-05,112.8692,114.129,111.6538,114.0669,7177706,7177706,0.816221,0.721,113.1716,"Feb 5, 16",-0.21951264571671378
2016-02-08,112.9287,114.282,111.2526,113.807,7364043,7364043,-0.259941,-0.228,112.7148,"Feb 8, 16",-0.22129097635757652
2016-02-09,113.0362,113.7622,110.93,111.1989,5957204,5957204,-2.6081,-2.292,111.9046,"Feb 9, 16",-0.2391365482869114
2016-02-10,112.0324,112.2923,107.4077,107.7214,6469133,6469133,-3.4775,-3.127,109.4177,"Feb 10, 16",-0.26293087227152145
2016-02-11,106.4577,107.2464,104.7736,105.6241,7307632,7307632,-2.0972,-1.947,105.8951,"Feb 11, 16",-0.2772813642033469
2016-02-12,106.8879,108.4922,106.0723,108.4832,4936514,4936514,2.8591,2.707,107.7783,"Feb 12, 16",-0.2577183586808742
2016-02-16,109.1913,110.3205,108.7521,110.0068,4061382,4061382,1.5236,1.404,109.7253,"Feb 16, 16",-0.24729333149957958
2016-02-17,110.8762,113.4395,110.4639,113.0183,4820982,4820982,3.0114,2.737,112.641,"Feb 17, 16",-0.2266875495643809
2016-02-18,116.5137,120.0987,116.2896,118.7095,9951644,9951644,5.6912,5.036,118.8653,"Feb 18, 16",-0.18774628237208368
2016-02-19,118.6289,119.785,117.2665,119.2742,5125276,5125276,0.564643,0.476,118.8466,"Feb 19, 16",-0.18388239890576907
2016-02-22,119.9553,120.3766,118.6737,119.8926,4457444,4457444,0.618419,0.518,119.5615,"Feb 22, 16",-0.1796510804436316
2016-02-23,119.3279,119.5699,118.3152,118.6647,3439731,3439731,-1.2279,-1.024,118.9323,"Feb 23, 16",-0.1880528203201817
2016-02-24,117.9029,119.6416,116.2269,119.0232,4122624,4122624,0.358504,0.302,117.9464,"Feb 24, 16",-0.18559983249890694
2016-02-25,119.4624,120.5558,117.3024,120.5469,4358305,4358305,1.5236,1.28,119.1531,"Feb 25, 16",-0.1751741210811211
2016-02-26,120.5558,120.9233,118.2614,118.3331,4386249,4386249,-2.2138,-1.836,118.9,"Feb 26, 16",-0.19032174852529932
2016-02-29,118.3062,119.5251,117.3203,117.4368,4427994,4427994,-0.896259,-0.757,118.0542,"Feb 29, 16",-0.1964545601967317
2016-03-01,118.5213,120.6723,118.3331,120.4303,3788514,3788514,2.9935,2.549,120.035,"Mar 1, 16",-0.1759719408299652
2016-03-02,119.8298,123.1819,119.3996,122.1601,5217230,5217230,1.7298,1.436,121.8044,"Mar 2, 16",-0.1641360180036306
2016-03-03,122.9847,123.6481,121.954,123.5045,5156429,5156429,1.3444,1.101,122.9587,"Mar 3, 16",-0.1549371426147277
2016-03-04,123.267,124.9564,122.8054,123.5045,3968423,3968423,0,0,123.7661,"Mar 4, 16",-0.1549371426147277
2016-03-07,123.0385,125.9334,122.6726,125.6107,5170975,5170975,2.1062,1.705,125.0703,"Mar 7, 16",-0.1405257536351775
2016-03-08,125.2164,125.79,123.1639,124.6428,5579131,5579131,-0.96796,-0.771,124.776,"Mar 8, 16",-0.14714847863437353
2016-03-09,124.8579,127.4212,124.7862,125.8437,4406481,4406481,1.201,0.964,126.2472,"Mar 9, 16",-0.13893148261047175
2016-03-10,126.5876,126.7938,123.7644,125.6466,4020554,4020554,-0.19718,-0.157,125.2101,"Mar 10, 16",-0.14028011273480429
2016-03-11,127.0268,128.0966,125.9334,127.5915,4421948,4421948,1.9449,1.548,127.1817,"Mar 11, 16",-0.12697239721570494
2016-03-14,127.2778,128.3353,126.4084,127.9679,4048862,4048862,0.37643,0.295,127.7402,"Mar 14, 16",-0.12439693106248931
2016-03-15,127.0358,128.4608,126.8565,128.1292,3707538,3707538,0.161326,0.126,127.9454,"Mar 15, 16",-0.12329325760203853
2016-03-16,127.8245,129.85,127.3674,129.7694,4221939,4221939,1.6402,1.28,129.1176,"Mar 16, 16",-0.11207041067189981
2016-03-17,129.7604,132.0369,129.4646,131.7859,5821180,5821180,2.0166,1.554,131.285,"Mar 17, 16",-0.09827278182503668
2016-03-18,132.1086,132.2072,130.4147,131.8308,12089716,12089716,0.044813,0.034,131.7646,"Mar 18, 16",-0.09796555964044737
2016-03-21,132.019,133.2827,131.4992,133.211,3721648,3721648,1.3802,1.047,132.6841,"Mar 21, 16",-0.08852172758766262
2016-03-22,132.7001,133.7936,132.503,132.736,4081925,4081925,-0.475018,-0.357,133.1157,"Mar 22, 16",-0.09177185092129032
2016-03-23,132.6464,132.6732,130.0741,130.3161,4764221,4764221,-2.4199,-1.823,130.8715,"Mar 23, 16",-0.10832968977401722
2016-03-24,129.9397,132.8435,129.5005,132.6015,5044535,5044535,2.2855,1.754,131.6841,"Mar 24, 16",-0.09269214900207541
2016-03-28,132.4223,133.2289,131.9562,133.0049,3265084,3265084,0.403318,0.304,132.7153,"Mar 28, 16",-0.08993193899621148
2016-03-29,132.2789,134.2238,132.1982,133.8384,3138545,3138545,0.833522,0.627,133.3258,"Mar 29, 16",-0.08422882784130913
2016-03-30,134.3941,134.8063,132.9332,133.0138,3331216,3331216,-0.824559,-0.616,133.8316,"Mar 30, 16",-0.08987104194848658
2016-03-31,134.2507,137.2173,133.8653,135.7384,6780567,6780567,2.7246,2.048,135.9892,"Mar 31, 16",-0.07122833450679887
2016-04-01,134.896,137.0918,134.6629,136.6974,3925531,3925531,0.958998,0.707,136.4017,"Apr 1, 16",-0.06466650655532782
2016-04-04,136.5361,137.5937,136.1507,136.2941,3931222,3931222,-0.403318,-0.295,136.7644,"Apr 4, 16",-0.06742603232470046
2016-04-05,135.7205,135.8729,134.1252,134.4389,3337012,3337012,-1.8553,-1.361,134.938,"Apr 5, 16",-0.08011998771111273
2016-04-06,134.3492,134.5733,132.4761,134.4568,4194606,4194606,0.017923,0.013,133.9404,"Apr 6, 16",-0.07999750937917183
2016-04-07,133.6054,134.0804,132.6464,132.8704,3662968,3662968,-1.5864,-1.18,133.0784,"Apr 7, 16",-0.09085223707699656
2016-04-08,133.5964,134.4299,132.7539,133.8563,3293822,3293822,0.985886,0.742,133.8026,"Apr 8, 16",-0.08410634950936823
2016-04-11,134.6719,136.1866,133.7398,133.7667,3846128,3846128,-0.089625,-0.067,134.5931,"Apr 11, 16",-0.08471942540556421
2016-04-12,134.0893,134.5375,133.1662,134.1073,3595750,3595750,0.340576,0.255,133.977,"Apr 12, 16",-0.08238891591623027
2016-04-13,135.1111,135.5413,134.1073,135.5413,3168392,3168392,1.434,1.069,135.2439,"Apr 13, 16",-0.07257696463113152
2016-04-14,135.7833,136.9125,134.7794,135.4785,3176500,3176500,-0.062737,-0.046,135.5599,"Apr 14, 16",-0.07300666514766171
2016-04-15,135.371,136.321,135.2993,135.9804,3657576,3657576,0.501905,0.37,135.8658,"Apr 15, 16",-0.06957248219787711
2016-04-18,136.0073,137.2531,135.7743,136.7064,6581705,6581705,0.725967,0.534,136.5495,"Apr 18, 16",-0.06460492527111163
2016-04-19,131.2751,131.7053,127.8155,129.0613,13190162,13190162,-7.6451,-5.592,129.2675,"Apr 19, 16",-0.11691548926672439
2016-04-20,129.2764,131.9293,129.0613,130.9524,6754264,6754264,1.8911,1.465,131.011,"Apr 20, 16",-0.10397589297993882
2016-04-21,131.3737,134.5464,131.2661,133.8115,6017675,6017675,2.8591,2.183,133.6288,"Apr 21, 16",-0.08441288745746622
2016-04-22,133.937,135.3351,132.1982,133.0945,5191902,5191902,-0.717007,-0.536,133.3579,"Apr 22, 16",-0.0893188631000155
2016-04-25,132.7898,133.453,131.8487,133.3723,2848935,2848935,0.277838,0.209,132.8766,"Apr 25, 16",-0.08741805412721194
2016-04-26,133.2289,134.2507,132.5567,133.6143,2979800,2979800,0.24199,0.181,133.5153,"Apr 26, 16",-0.08576220181829018
2016-04-27,133.8563,135.138,133.5157,134.8601,3111190,3111190,1.2458,0.932,134.5378,"Apr 27, 16",-0.07723798360979921
2016-04-28,134.2148,134.6002,131.5036,131.8128,3791509,3791509,-3.0473,-2.26,132.5733,"Apr 28, 16",-0.09808872220887958
2016-04-29,131.293,132.0548,129.2325,130.8001,4225790,4225790,-1.0128,-0.768,130.4824,"Apr 29, 16",-0.1050179851561737
2016-05-02,131.3557,131.7501,129.4467,130.1996,3502443,3502443,-0.600494,-0.459,130.2126,"May 2, 16",-0.10912682528637009
2016-05-03,129.6439,129.868,128.0754,129.1778,3584261,3584261,-1.0217,-0.785,128.9556,"May 3, 16",-0.11611835375437152
2016-05-04,128.4877,129.9576,128.4429,129.2854,2577086,2577086,0.107553,0.083,129.2973,"May 4, 16",-0.11538211528974333
2016-05-05,130.809,132.019,130.3609,131.275,6501228,6501228,1.9897,1.539,131.1473,"May 5, 16",-0.10176854605903729
2016-05-06,131.085,133.8993,130.7321,133.2839,4895811,4895811,2.0089,1.53,132.6472,"May 6, 16",-0.08802291918551236
2016-05-09,133.6549,134.1074,133.0306,133.3292,4302433,4302433,0.045247,0.034,133.4414,"May 9, 16",-0.087712960054958
2016-05-10,134.1436,135.7724,133.6911,135.7091,3992651,3992651,2.3799,1.785,135.1216,"May 10, 16",-0.07142881579874688
2016-05-11,135.4738,136.7226,134.5961,134.7861,3093008,3093008,-0.923007,-0.68,135.5312,"May 11, 16",-0.07774431861335371
2016-05-12,135.0214,135.1842,133.1211,134.6865,3249232,3249232,-0.099539,-0.074,134.3015,"May 12, 16",-0.07842581815867862
2016-05-13,134.6413,135.6096,133.4016,133.673,2398002,2398002,-1.0135,-0.752,134.4281,"May 13, 16",-0.08536055499790283
2016-05-16,133.6097,135.7272,133.4197,135.2476,3069126,3069126,1.5745,1.178,135.091,"May 16, 16",-0.0745865672060503
2016-05-17,135.0214,135.2838,133.2839,133.9264,3490574,3490574,-1.3212,-0.977,134.1132,"May 17, 16",-0.08362669972897396
2016-05-18,133.9174,134.397,132.4424,133.3292,2491086,2491086,-0.597238,-0.446,133.4388,"May 18, 16",-0.087712960054958
2016-05-19,132.551,132.9582,130.2661,131.1484,3685595,3685595,-2.1808,-1.636,131.135,"May 19, 16",-0.10263478945701042
2016-05-20,131.8542,133.483,131.7094,133.2477,3671462,3671462,2.0994,1.601,132.85,"May 20, 16",-0.08827061279535921
2016-05-23,133.5735,133.8812,132.7138,132.8134,2103786,2103786,-0.434357,-0.326,133.1376,"May 23, 16",-0.09124225187703178
2016-05-24,132.9129,134.6051,132.9129,134.2069,2929257,2929257,1.3936,1.049,134.0223,"May 24, 16",-0.08170741637090555
2016-05-25,134.768,137.6275,134.379,137.2655,4358039,4358039,3.0586,2.279,136.7643,"May 25, 16",-0.06077935904830917
2016-05-26,137.1388,138.0076,136.6864,137.9442,3062943,3062943,0.67868,0.494,137.5306,"May 26, 16",-0.056135445981923916
2016-05-27,137.8628,138.3876,137.6818,138.3062,2457112,2457112,0.361963,0.262,138.1145,"May 27, 16",-0.05365850988345411
2016-05-31,138.0528,139.1839,137.7904,139.1206,5836645,5836645,0.814417,0.589,138.7363,"May 31, 16",-0.04808608789838821
2016-06-01,138.451,138.6953,137.1298,138.0076,2663419,2663419,-1.113,-0.8,137.791,"Jun 1, 16",-0.05570164004644604
2016-06-02,138.08,138.9034,137.6546,138.9034,2642601,2642601,0.895859,0.649,138.5389,"Jun 2, 16",-0.049572249557470055
2016-06-03,137.908,138.4872,137.2746,138.3514,2328256,2328256,-0.551993,-0.397,137.933,"Jun 3, 16",-0.05334923498939087
2016-06-06,138.5324,139.3106,137.8537,138.2066,2378662,2378662,-0.144786,-0.105,138.3985,"Jun 6, 16",-0.05434000942877883
2016-06-07,138.7315,139.2925,138.1433,138.7496,4464985,4464985,0.542944,0.393,138.5963,"Jun 7, 16",-0.050624605281074216
2016-06-08,138.9306,139.4373,138.4872,139.3559,2935036,2935036,0.606289,0.437,139.0663,"Jun 8, 16",-0.046476079434382846
2016-06-09,138.3786,139.1387,138.2066,138.831,2021796,2021796,-0.524847,-0.377,138.6426,"Jun 9, 16",-0.05006763677716413
2016-06-10,138.2609,138.7495,137.4194,137.8809,3120563,3120563,-0.950154,-0.684,137.919,"Jun 10, 16",-0.05656856768091048
2016-06-13,137.2112,137.9985,135.9896,136.8945,3610407,3610407,-0.986348,-0.715,137.0139,"Jun 13, 16",-0.06331787643099518
2016-06-14,136.8945,137.356,136.0982,136.6954,2865833,2865833,-0.199081,-0.145,136.6825,"Jun 14, 16",-0.0646801912851535
2016-06-15,137.0574,137.3583,136.2792,136.3516,2260406,2260406,-0.343864,-0.252,136.7946,"Jun 15, 16",-0.06703259634220866
2016-06-16,135.9082,136.9081,134.8313,136.6954,2449064,2449064,0.343864,0.252,135.9899,"Jun 16, 16",-0.0646801912851535
2016-06-17,136.6049,138.1976,136.2832,137.537,4663870,4663870,0.841565,0.616,137.2626,"Jun 17, 16",-0.05892165697445677
2016-06-20,138.089,139.9622,138.0166,139.003,3572102,3572102,1.466,1.066,139.3046,"Jun 20, 16",-0.04889075001214534
2016-06-21,139.5007,139.8707,139.0753,139.4011,2760344,2760344,0.39816,0.286,139.4659,"Jun 21, 16",-0.04616680454031961
2016-06-22,139.1296,139.9984,137.7904,138.3786,2833664,2833664,-1.0225,-0.734,138.6441,"Jun 22, 16",-0.053163122663760026
2016-06-23,138.8582,140.6951,138.089,140.5775,3969369,3969369,2.1989,1.589,139.8051,"Jun 23, 16",-0.038117446456784096
2016-06-24,135.7091,136.2882,132.2795,132.6505,9082793,9082793,-7.927,-5.639,133.9381,"Jun 24, 16",-0.09235687312134326
2016-06-27,132.2795,132.6595,128.9494,129.8543,5166665,5166665,-2.7962,-2.108,129.9047,"Jun 27, 16",-0.11148949389079456
2016-06-28,131.0126,131.8723,130.5059,131.8451,3997694,3997694,1.9908,1.533,131.1946,"Jun 28, 16",-0.09786771382219296
2016-06-29,132.5691,134.3608,132.5238,134.3427,3367736,3367736,2.4975,1.894,133.6186,"Jun 29, 16",-0.0807782232157336
2016-06-30,134.7046,137.4646,134.5327,137.347,3967126,3967126,3.0043,2.236,136.4804,"Jun 30, 16",-0.06022170630790777
2016-07-01,137.718,138.4238,137.0031,137.8628,2658280,2658280,0.515799,0.376,137.8717,"Jul 1, 16",-0.056692414485833995
