date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-09-14,63.4652,63.7022,62.9825,63.6232,10738538,10738538,-0.175539,-0.275,63.4096,"Sep 14, 15",-0.14672460386113859
2015-09-15,63.5793,64.3457,63.553,63.9479,11979773,11979773,0.324745,0.51,64.0563,"Sep 15, 15",-0.1423699263044252
2015-09-16,64.5184,65.5629,64.3955,65.2118,15214174,15214174,1.2639,1.976,65.1368,"Sep 16, 15",-0.12541927350513332
2015-09-17,65.3083,66.2387,64.8168,65.3522,15603018,15603018,0.140431,0.215,65.5155,"Sep 17, 15",-0.12353631468479896
2015-09-18,64.299,64.5623,63.2984,63.7899,23180160,23180160,-1.5623,-2.391,63.9496,"Sep 18, 15",-0.1444889255466817
2015-09-21,64.1586,64.6062,63.8338,64.4131,10852972,10852972,0.623154,0.977,64.3066,"Sep 21, 15",-0.13613094878861648
2015-09-22,63.5003,64.5272,63.2107,63.8426,14245205,14245205,-0.570494,-0.886,63.8852,"Sep 22, 15",-0.14378214541967593
2015-09-23,63.9567,64.2463,63.4477,63.4564,13784836,13784836,-0.386178,-0.605,63.7835,"Sep 23, 15",-0.14896162331435625
2015-09-24,63.1931,64.2025,62.9474,63.8338,14584249,14584249,0.377402,0.595,63.6063,"Sep 24, 15",-0.14390016563063707
2015-09-25,64.3253,64.536,63.8602,64.2727,15175317,15175317,0.438841,0.687,64.2102,"Sep 25, 15",-0.1380139076089508
2015-09-28,63.7373,64.4745,63.5442,63.7197,14571908,14571908,-0.552937,-0.86,63.8976,"Sep 28, 15",-0.14543040495684886
2015-09-29,63.7636,64.2376,63.316,64.0445,13754439,13754439,0.324739,0.51,63.8533,"Sep 29, 15",-0.14107438626137458
2015-09-30,64.4219,65.2557,64.3604,65.2557,18176502,18176502,1.2112,1.891,64.946,"Sep 30, 15",-0.12483051358908849
2015-10-01,66.0017,66.3352,64.3341,65.0011,14397814,14397814,-0.254527,-0.39,65.0333,"Oct 1, 15",-0.12824505287439578
2015-10-02,64.4131,66.6161,64.0971,66.5985,18811345,18811345,1.5974,2.457,65.5574,"Oct 2, 15",-0.10682170230742928
2015-10-05,67.2743,67.7132,66.5195,67.4148,18486731,18486731,0.816242,1.226,67.2612,"Oct 5, 15",-0.09587398660202384
2015-10-06,67.5464,68.9507,66.932,68.3627,18757917,18757917,0.947899,1.406,68.3173,"Oct 6, 15",-0.08316133228724511
2015-10-07,69.3106,69.5914,68.0467,69.5124,18703210,18703210,1.1498,1.682,68.949,"Oct 7, 15",-0.0677422599529261
2015-10-08,69.609,70.3111,68.9332,70.2409,14344692,14344692,0.728477,1.048,69.7754,"Oct 8, 15",-0.05797206407961011
2015-10-09,70.2585,70.3594,69.0034,69.5651,17384670,17384670,-0.675816,-0.962,69.6905,"Oct 9, 15",-0.06703547982592023
2015-10-12,69.8547,69.8547,69.0911,69.6002,9931754,9931754,0.035106,0.05,69.3868,"Oct 12, 15",-0.06656474012083664
2015-10-13,69.0911,69.8196,68.8893,69.4773,12326598,12326598,-0.122875,-0.177,69.527,"Oct 13, 15",-0.06821299965800968
2015-10-14,69.3106,70.6359,69.1438,70.355,14485998,14485998,0.877682,1.263,70.2455,"Oct 14, 15",-0.056441824753398116
2015-10-15,70.3813,71.5574,70.1268,71.5135,13640875,13640875,1.1585,1.647,70.9485,"Oct 15, 15",-0.040904732208118064
2015-10-16,72.1981,72.4088,71.4872,72.3912,14304431,14304431,0.877681,1.227,71.9993,"Oct 16, 15",-0.0291335573035065
2015-10-19,71.9787,72.1191,70.8816,71.0835,14155779,14155779,-1.3077,-1.806,71.1823,"Oct 19, 15",-0.046671628880082125
2015-10-20,70.6973,71.1405,70.3901,70.9431,12340108,12340108,-0.140428,-0.198,70.8711,"Oct 20, 15",-0.04855458770041647
2015-10-21,70.9694,71.2239,70.3111,70.3989,10286440,10286440,-0.544164,-0.767,70.8516,"Oct 21, 15",-0.05585306483735349
2015-10-22,70.8114,72.8125,70.7938,72.7511,14823462,14823462,2.3522,3.341,72.1604,"Oct 22, 15",-0.024306798902948637
2015-10-23,72.3298,72.8476,71.8734,72.8301,13215678,13215678,0.078989,0.109,72.5182,"Oct 23, 15",-0.023247299281820233
2015-10-26,72.4263,72.6107,71.2415,71.2854,12576449,12576449,-1.5447,-2.121,71.622,"Oct 26, 15",-0.04396386972178088
2015-10-27,70.7149,71.2327,69.9776,71.1713,13579364,13579364,-0.114099,-0.16,70.7701,"Oct 27, 15",-0.045494109047992684
2015-10-28,71.3643,72.479,71.0347,72.2157,12473034,12473034,1.0444,1.468,71.8867,"Oct 28, 15",-0.03148725582892443
2015-10-29,71.7856,73.0407,71.7856,72.1718,10341163,10341163,-0.043885,-0.061,72.3252,"Oct 29, 15",-0.03207601574496905
2015-10-30,72.3825,73.62,71.3205,72.6194,18758594,18758594,0.447619,0.62,72.7316,"Oct 30, 15",-0.02607307865108271
2015-11-02,72.2332,75.4192,72.0489,74.8487,21266523,21266523,2.2293,3.07,74.261,"Nov 2, 15",0.003824927746149108
2015-11-03,75.1823,76.7401,75.112,76.2267,20115909,20115909,1.378,1.841,76.1825,"Nov 3, 15",0.022305819871652872
2015-11-04,76.1565,76.4286,75.2174,75.4631,14245441,14245441,-0.763584,-1.002,75.6703,"Nov 4, 15",0.012064884293253298
2015-11-05,75.0857,75.6825,74.1642,74.4362,12291124,12291124,-1.0269,-1.361,74.7238,"Nov 5, 15",-0.0017072696426536482
2015-11-06,73.6639,74.1378,73.0407,74.1378,12491678,12491678,-0.298412,-0.401,73.5892,"Nov 6, 15",-0.005709227705244606
2015-11-09,73.9784,74.0132,72.4203,72.5531,13551176,13551176,-1.5848,-2.138,72.9092,"Nov 9, 15",-0.026962253649573907
2015-11-10,72.5354,73.1374,72.4734,72.9072,14238006,14238006,0.354134,0.488,72.7845,"Nov 10, 15",-0.02221328129714943
2015-11-11,72.9692,73.0931,72.0661,72.2609,9598043,9598043,-0.646294,-0.886,72.3973,"Nov 11, 15",-0.030881061108987615
2015-11-12,71.3313,71.9599,70.2246,70.3043,16050638,16050638,-1.9566,-2.708,70.8075,"Nov 12, 15",-0.057121782105185606
2015-11-13,70.1892,70.4548,69.0029,69.1445,17527266,17527266,-1.1598,-1.65,69.3323,"Nov 13, 15",-0.07267630945435784
2015-11-16,69.0029,71.7031,68.9763,71.6235,14548134,14548134,2.4789,3.585,70.7021,"Nov 16, 15",-0.03942947957110379
2015-11-17,71.4553,71.6058,70.4991,70.7913,10011689,10011689,-0.832215,-1.162,71.0462,"Nov 17, 15",-0.05059043633949584
2015-11-18,70.7293,71.6235,70.4637,71.4818,10884594,10884594,0.69056,0.975,71.0675,"Nov 18, 15",-0.04132987319533012
2015-11-19,71.2782,71.5172,70.8621,71.0923,9453285,9453285,-0.389548,-0.545,71.1449,"Nov 19, 15",-0.04655360866912109
2015-11-20,71.3313,71.6633,70.5168,70.6407,10144448,10144448,-0.451519,-0.635,70.9605,"Nov 20, 15",-0.05261019131344437
2015-11-23,70.4725,71.4544,69.9945,71.0746,11868403,11868403,0.433813,0.614,71.0061,"Nov 23, 15",-0.04679099022980414
2015-11-24,71.1365,72.9072,71.0037,72.4911,15055512,15055512,1.4165,1.993,72.3729,"Nov 24, 15",-0.027793759681345453
2015-11-25,71.9776,72.7478,71.8005,71.9333,8980425,8980425,-0.557761,-0.769,72.1917,"Nov 25, 15",-0.035274631689767806
2015-11-27,71.3402,71.9422,71.2339,71.9156,4156645,4156645,-0.017706,-0.025,71.7033,"Nov 27, 15",-0.03551201325045105
2015-11-30,72.0838,73.1728,71.9333,72.2963,17729175,17729175,0.380692,0.529,72.5447,"Nov 30, 15",-0.03040629798762132
2015-12-01,72.3849,72.7124,71.951,72.4999,13916981,13916981,0.203626,0.282,72.278,"Dec 1, 15",-0.02767573947038441
2015-12-02,71.9865,72.2786,70.3132,70.4283,16299981,16299981,-2.0717,-2.857,71.0437,"Dec 2, 15",-0.05545877004164251
2015-12-03,70.5788,70.6939,69.0737,69.419,14870252,14870252,-1.0093,-1.433,69.6683,"Dec 3, 15",-0.06899488355562719
2015-12-04,68.4805,69.9236,68.2003,69.8174,20156434,20156434,0.398399,0.574,69.2665,"Dec 4, 15",-0.06365178673211422
2015-12-07,68.4628,68.6133,67.064,67.9936,17676103,17676103,-1.8238,-2.612,67.8096,"Dec 7, 15",-0.08811147545380787
2015-12-08,66.639,67.5952,65.3287,66.0724,24217600,24217600,-1.9212,-2.826,66.4496,"Dec 8, 15",-0.11387743332863938
2015-12-09,66.2583,68.3389,66.161,66.9578,22036336,22036336,0.885334,1.34,67.0783,"Dec 9, 15",-0.10200299073943683
2015-12-10,67.1083,68.6133,66.8604,67.0109,20142376,20142376,0.053119,0.079,67.6134,"Dec 10, 15",-0.1012908460573873
2015-12-11,66.2406,66.8781,65.8157,65.8157,20470858,20470858,-1.1952,-1.784,66.1586,"Dec 11, 15",-0.11732013652792583
2015-12-14,65.7803,67.4801,65.5943,67.3119,21976535,21976535,1.4962,2.273,66.7519,"Dec 14, 15",-0.09725401838701254
2015-12-15,68.5514,70.4725,68.4628,70.322,24366833,24366833,3.0101,4.472,69.9529,"Dec 15, 15",-0.05688440054450236
2015-12-16,69.9767,70.4814,69.056,70.0741,17233853,17233853,-0.247891,-0.353,69.8351,"Dec 16, 15",-0.060209083532827765
2015-12-17,69.959,70.145,69.0117,69.0206,17362915,17362915,-1.0535,-1.503,69.5294,"Dec 17, 15",-0.07433798037913997
2015-12-18,68.6753,69.7466,68.2238,68.4186,28835969,28835969,-0.602029,-0.872,68.7422,"Dec 18, 15",-0.08241163571988984
2015-12-21,68.8701,69.1479,67.8564,68.4009,14460450,14460450,-0.017705,-0.026,68.3555,"Dec 21, 15",-0.08264901728057308
2015-12-22,68.7904,68.9675,68.3566,68.7461,13855761,13855761,0.345279,0.505,68.7187,"Dec 22, 15",-0.07801940627787061
2015-12-23,69.658,71.0214,69.3393,70.9949,15184195,15184195,2.2487,3.271,70.4384,"Dec 23, 15",-0.04785987782225892
2015-12-24,71.0657,71.0657,70.0485,70.2335,5848311,5848311,-0.761387,-1.072,70.3617,"Dec 24, 15",-0.05807130834791819
2015-12-28,69.1622,69.8174,68.9763,69.7111,9715843,9715843,-0.522347,-0.744,69.5565,"Dec 28, 15",-0.06507741723497425
2015-12-29,70.8178,70.8975,69.7997,70.083,8838979,8838979,0.371839,0.533,70.0953,"Dec 29, 15",-0.06008972218310576
2015-12-30,69.3393,69.9325,69.0294,69.1534,9314646,9314646,-0.929599,-1.326,69.3834,"Dec 30, 15",-0.07255694810463564
2015-12-31,68.6222,69.4455,68.5514,69.0117,10285519,10285519,-0.141655,-0.205,69.0423,"Dec 31, 15",-0.07445734172886197
2016-01-04,68.6133,69.0029,67.6882,68.5779,20400084,20400084,-0.433811,-0.629,68.2538,"Jan 4, 16",-0.08027520167374123
2016-01-05,68.3389,69.1799,68.1019,69.1622,11993500,11993500,0.584322,0.852,68.7091,"Jan 5, 16",-0.07243892789367459
2016-01-06,67.8519,68.7373,67.8077,68.5868,18826900,18826900,-0.575471,-0.832,68.3597,"Jan 6, 16",-0.08015584032401923
2016-01-07,67.3384,69.0471,67.1968,67.489,21263761,21263761,-1.0978,-1.601,67.9161,"Jan 7, 16",-0.09487886164141973
2016-01-08,67.5952,67.8608,65.9573,66.1255,19033628,19033628,-1.3634,-2.02,66.6039,"Jan 8, 16",-0.11316528864658984
2016-01-11,66.4088,66.5062,64.2398,65.2402,21352955,21352955,-0.885334,-1.339,65.2098,"Jan 11, 16",-0.12503839009703144
2016-01-12,65.6209,66.7718,64.7637,66.5771,21864130,21864130,1.3369,2.049,65.8001,"Jan 12, 16",-0.10710870600226656
2016-01-13,67.1525,68.2238,66.3469,66.9755,26052729,26052729,0.398402,0.598,67.2639,"Jan 13, 16",-0.10176560917875378
2016-01-14,67.4712,70.7558,67.1083,70.0476,33806670,33806670,3.0721,4.587,69.7559,"Jan 14, 16",-0.06056448530447205
2016-01-15,67.5775,69.2065,67.5509,68.6842,28342063,28342063,-1.3634,-1.946,68.3925,"Jan 15, 16",-0.0788495711708812
2016-01-19,68.994,69.2685,66.5682,67.6395,22684537,22684537,-1.0447,-1.521,67.9588,"Jan 19, 16",-0.09286044780623236
2016-01-20,66.462,67.0374,63.3456,64.7887,33300754,33300754,-2.8508,-4.215,64.8048,"Jan 20, 16",-0.13109363160259374
2016-01-21,64.771,66.3911,64.284,65.6032,22265576,22265576,0.814507,1.257,65.4731,"Jan 21, 16",-0.12017005639488494
2016-01-22,67.6572,67.967,66.1521,67.79,22530323,22530323,2.1868,3.333,67.2436,"Jan 22, 16",-0.09084203397104479
2016-01-25,67.064,67.5863,65.4261,65.497,17086643,17086643,-2.293,-3.383,66.5184,"Jan 25, 16",-0.12159434575898401
2016-01-26,66.1964,67.967,65.736,67.9051,18724704,18724704,2.4081,3.677,67.203,"Jan 26, 16",-0.08929838325722371
2016-01-27,67.2853,68.5867,66.1521,66.6567,18106113,18106113,-1.2483,-1.838,67.3169,"Jan 27, 16",-0.10604115954857274
2016-01-28,68.4805,68.755,66.9489,68.1618,16157715,16157715,1.5051,2.258,67.8914,"Jan 28, 16",-0.08585568005793726
2016-01-29,67.9316,68.9232,67.5067,68.9232,25161887,25161887,0.761388,1.117,68.3073,"Jan 29, 16",-0.075644249532278
2016-02-01,67.8696,67.9847,66.7894,67.5421,16754164,16754164,-1.3811,-2.004,67.3341,"Feb 1, 16",-0.09416671695937019
2016-02-02,65.6829,66.9489,65.1163,66.037,21404223,21404223,-1.5051,-2.228,65.8493,"Feb 2, 16",-0.11435219645000567
2016-02-03,66.8692,69.5252,65.7448,69.481,25873717,25873717,3.4439,5.215,68.1105,"Feb 3, 16",-0.06816337752385564
2016-02-04,69.5695,70.8267,68.6664,70.6762,23658665,23658665,1.1952,1.72,70.0807,"Feb 4, 16",-0.05213408705331711
2016-02-05,70.2955,70.9152,69.5606,70.8975,26719850,26719850,0.221331,0.313,70.1765,"Feb 5, 16",-0.04916614697539695
2016-02-08,70.2069,72.4026,69.8617,71.8537,26601176,26601176,0.956161,1.349,71.3177,"Feb 8, 16",-0.03634217814346163
2016-02-09,71.4517,72.0681,70.2992,71.541,18418094,18418094,-0.312648,-0.435,71.1802,"Feb 9, 16",-0.04053591904886449
2016-02-10,71.2641,72.7649,70.8263,70.8888,16610943,16610943,-0.652159,-0.912,71.6239,"Feb 10, 16",-0.04928282604759703
2016-02-11,69.9865,71.6035,69.3076,71.1122,19331627,19331627,0.223341,0.315,70.2999,"Feb 11, 16",-0.04628672205569753
2016-02-12,71.541,72.4254,71.2998,72.3897,16687846,16687846,1.2775,1.796,72.0545,"Feb 12, 16",-0.029153674384920232
2016-02-16,72.9883,73.1223,71.7197,72.5594,15912159,15912159,0.169741,0.234,72.3748,"Feb 16, 16",-0.026877761907635883
2016-02-17,72.9436,73.9486,72.5058,73.2563,17006669,17006669,0.69683,0.96,73.2794,"Feb 17, 16",-0.01753136588277118
2016-02-18,74.0603,74.2032,73.1312,73.6583,14873699,14873699,0.402014,0.549,73.7143,"Feb 18, 16",-0.012139988063865131
2016-02-19,73.426,73.7476,72.2825,73.703,13615902,13615902,0.04467,0.061,73.11,"Feb 19, 16",-0.011540499037732964
2016-02-22,74.3372,74.5427,73.4349,73.6047,14595198,14595198,-0.09827,-0.133,73.8244,"Feb 22, 16",-0.012858838439719309
2016-02-23,73.2473,73.5868,72.2548,72.5684,11041630,11041630,-1.0363,-1.408,72.8531,"Feb 23, 16",-0.026757059419152907
2016-02-24,71.3891,73.0508,71.1747,72.8275,13777543,13777543,0.259078,0.357,72.1138,"Feb 24, 16",-0.02328216888960422
2016-02-25,72.8632,73.3188,71.4874,73.2652,13706441,13706441,0.43775,0.601,72.4514,"Feb 25, 16",-0.01741200453304917
2016-02-26,74.0514,74.2211,72.9793,73.0329,14343253,14343253,-0.232275,-0.317,73.4491,"Feb 26, 16",-0.020527469874670672
2016-02-29,73.1491,73.6136,71.5142,71.6035,18903553,18903553,-1.4294,-1.957,72.2682,"Feb 29, 16",-0.03969770732328831
2016-03-01,71.9698,73.0463,71.7554,72.613,15730643,15730643,1.0095,1.41,72.5049,"Mar 1, 16",-0.026158911531781705
2016-03-02,72.3182,73.8995,71.7465,73.8816,14094352,14094352,1.2686,1.747,73.0179,"Mar 2, 16",-0.009145225210726412
2016-03-03,73.8459,73.8995,72.8453,73.6136,13216192,13216192,-0.26801,-0.363,73.3794,"Mar 3, 16",-0.01273947708999711
2016-03-04,73.8459,74.1227,73.045,73.5153,18402742,18402742,-0.098271,-0.133,73.6397,"Mar 4, 16",-0.014057816491983455
2016-03-07,73.5332,75.454,73.4439,75.454,18945555,18945555,1.9386,2.637,74.7865,"Mar 7, 16",0.011942840666009357
2016-03-08,75.043,75.2306,73.6851,73.8191,14003912,14003912,-1.6349,-2.167,74.2422,"Mar 8, 16",-0.009983436936302598
2016-03-09,74.3462,74.909,73.4707,73.6136,14139276,14139276,-0.205474,-0.278,74.0367,"Mar 9, 16",-0.01273947708999711
2016-03-10,73.6315,73.8459,72.3004,73.4171,15898276,15898276,-0.196544,-0.267,72.9098,"Mar 10, 16",-0.015374814755208644
2016-03-11,74.3462,74.6231,73.2607,73.426,15370187,15370187,0.008936,0.012,73.6322,"Mar 11, 16",-0.015255453405486636
2016-03-14,72.7917,73.828,72.3763,73.6226,13345155,13345155,0.196541,0.268,73.337,"Mar 14, 16",-0.012618774601514135
2016-03-15,72.8989,74.0156,72.8275,73.9888,9213550,9213550,0.366282,0.498,73.5823,"Mar 15, 16",-0.007707524459018247
2016-03-16,74.1675,74.2926,73.2027,74.0335,11492063,11492063,0.04467,0.06,73.763,"Mar 16, 16",-0.007108035432886078
2016-03-17,74.7571,75.646,73.8995,75.1323,13672769,13672769,1.0988,1.484,74.9922,"Mar 17, 16",0.007628397272123706
2016-03-18,75.5701,75.579,74.3765,75.2217,19637014,19637014,0.089336,0.119,75.1873,"Mar 18, 16",0.008827375324387852
2016-03-21,74.9001,75.1672,74.5963,74.7035,8385359,8385359,-0.518152,-0.689,74.8265,"Mar 21, 16",0.0018775942652906657
2016-03-22,74.2211,75.8113,74.1586,75.1502,13005080,13005080,0.446685,0.598,75.1473,"Mar 22, 16",0.00786846111032869
2016-03-23,74.9179,75.3109,74.6142,74.8197,12748876,12748876,-0.330546,-0.44,74.9528,"Mar 23, 16",0.003435997505481806
2016-03-24,74.096,75.0653,74.0871,75.0251,9368327,9368327,0.205472,0.275,74.8013,"Mar 24, 16",0.0061906965204153504
2016-03-28,75.0698,75.3646,74.775,75.2396,7490353,7490353,0.214411,0.286,75.1122,"Mar 28, 16",0.009067439162592837
2016-03-29,74.7482,75.591,74.2926,75.5165,9977887,9977887,0.276942,0.368,75.1035,"Mar 29, 16",0.012781052391585543
2016-03-30,75.9632,75.981,75.043,75.5076,10807029,10807029,-0.008931,-0.012,75.4598,"Mar 30, 16",0.012661691041863534
2016-03-31,75.1055,76.0257,74.6767,74.6767,13896906,13896906,-0.830835,-1.1,75.1876,"Mar 31, 16",0.0015181690773634817
2016-04-01,73.6136,74.4981,73.6047,74.1139,12235334,12235334,-0.562823,-0.754,74.0792,"Apr 1, 16",-0.006029759869104907
2016-04-04,74.2032,74.9537,73.9531,74.2926,8050167,8050167,0.178674,0.241,74.4022,"Apr 4, 16",-0.00363314490333758
2016-04-05,73.8012,74.2658,73.2473,73.4439,10446841,10446841,-0.8487,-1.142,73.6504,"Apr 5, 16",-0.015015389567281651
2016-04-06,73.8727,74.5606,73.5243,74.4266,9320161,9320161,0.982705,1.338,74.1276,"Apr 6, 16",-0.0018360189637022315
2016-04-07,73.9352,74.3015,73.3009,73.5868,8267069,8267069,-0.839764,-1.128,73.6243,"Apr 7, 16",-0.013098902277924294
2016-04-08,74.4176,74.5517,74.0156,74.3372,9376167,9376167,0.750429,1.02,74.3027,"Apr 8, 16",-0.003034997015966378
2016-04-11,74.4445,75.2574,74.3998,74.4355,9924974,9924974,0.09827,0.132,74.6885,"Apr 11, 16",-0.0017166576139800319
2016-04-12,74.7661,75.6058,74.4802,75.3557,9986128,9986128,0.920169,1.236,75.2266,"Apr 12, 16",0.0106245012640232
2016-04-13,75.4897,75.856,75.0787,75.7845,9235668,9235668,0.42882,0.569,75.523,"Apr 13, 16",0.01637530427085624
2016-04-14,75.9364,76.7404,75.722,76.3205,10625784,10625784,0.53602,0.707,76.3072,"Apr 14, 16",0.023563808029397636
2016-04-15,76.2044,76.526,75.7398,75.9096,11280211,11280211,-0.410951,-0.538,75.9766,"Apr 15, 16",0.018053068860769583
2016-04-18,74.9447,76.7047,74.9179,76.6332,9096983,9096983,0.72363,0.953,76.1915,"Apr 18, 16",0.027757548934800504
2016-04-19,76.6957,77.1067,76.1329,77.0174,10354460,10354460,0.384148,0.501,76.8179,"Apr 19, 16",0.03291020405426234
2016-04-20,77.0352,78.1162,76.8029,77.5444,15247074,15247074,0.527089,0.684,77.6541,"Apr 20, 16",0.03997800532432076
2016-04-21,77.3568,78.4735,77.339,77.5355,12075295,12075295,-0.008936,-0.012,77.8018,"Apr 21, 16",0.039858643974598755
2016-04-22,77.9375,78.2949,77.5623,78.1966,9150823,9150823,0.661094,0.853,77.991,"Apr 22, 16",0.04872491232305349
2016-04-25,77.8035,78.0805,77.1442,78.0179,8076440,8076440,-0.178673,-0.228,77.6406,"Apr 25, 16",0.04632829735728597
2016-04-26,78.3931,78.5629,77.7767,78.2859,9425865,9425865,0.26801,0.344,78.2519,"Apr 26, 16",0.04992254923655667
2016-04-27,78.5718,79.2552,78.0179,79.0274,10463503,10463503,0.741497,0.947,78.8443,"Apr 27, 16",0.05986709314879257
2016-04-28,78.4914,79.3088,78.1698,78.6433,11276191,11276191,-0.384149,-0.486,78.7126,"Apr 28, 16",0.05471577916809151
2016-04-29,79.224,80.2067,78.3842,78.9738,17885945,17885945,0.330546,0.42,79.121,"Apr 29, 16",0.0591482427729384
2016-05-02,78.8309,79.9355,78.688,79.626,10273739,10273739,0.65216,0.826,79.4187,"May 2, 16",0.06789514977167112
2016-05-03,78.9738,79.1793,78.0403,78.7148,10137435,10137435,-0.911236,-1.144,78.6425,"May 3, 16",0.055674693382150676
2016-05-04,78.8845,79.2776,78.2591,78.5629,10601143,10601143,-0.151873,-0.193,78.6514,"May 4, 16",0.05363750360431034
2016-05-05,79.2954,79.4831,78.2771,78.6522,8721081,8721081,0.089336,0.114,78.8495,"May 5, 16",0.05483514051781352
2016-05-06,78.1341,79.2253,78.1341,79.0721,7968354,7968354,0.419883,0.534,78.9648,"May 6, 16",0.06046658217492474
2016-05-09,79.1525,79.2954,77.9286,79.1257,11159506,11159506,0.053604,0.068,78.6454,"May 9, 16",0.061185432550778726
2016-05-10,79.4205,80.4032,79.349,80.3999,12509083,12509083,1.2742,1.61,80.0994,"May 10, 16",0.07827422264244566
2016-05-11,80.3279,80.7964,79.9315,80.0125,11660167,11660167,-0.387406,-0.482,80.2459,"May 11, 16",0.07307865108263423
2016-05-12,80.9045,81.0216,80.3189,80.7873,10720505,10720505,0.77481,0.968,80.7003,"May 12, 16",0.08346979420225709
2016-05-13,80.436,80.7783,79.7423,79.8774,9721139,9721139,-0.909949,-1.126,80.1376,"May 13, 16",0.07126677261662863
2016-05-16,80.3639,80.7873,80.1837,80.6973,8638664,8638664,0.819856,1.026,80.5766,"May 16, 16",0.08226276931742733
2016-05-17,80.427,81.0036,80.3279,80.6612,9835599,9835599,-0.036038,-0.045,80.6454,"May 17, 16",0.08177861822473446
2016-05-18,80.9045,81.0847,79.8684,80.499,9680277,9680277,-0.16217,-0.201,80.5975,"May 18, 16",0.07960329115451917
2016-05-19,79.8324,81.2288,79.6882,81.1838,14397937,14397937,0.684715,0.851,80.6846,"May 19, 16",0.08878740938931247
2016-05-20,81.436,81.445,80.5261,80.8504,13191925,13191925,-0.333348,-0.411,80.9458,"May 20, 16",0.08431605276039869
2016-05-23,80.1837,80.9946,80.0216,80.7243,11766051,11766051,-0.126132,-0.156,80.5392,"May 23, 16",0.08262487678287626
2016-05-24,80.9856,81.445,80.6792,80.7873,10056575,10056575,0.063066,0.078,80.9999,"May 24, 16",0.08346979420225709
2016-05-25,80.9495,81.418,80.7153,81.3189,9581349,9581349,0.531554,0.658,81.1797,"May 25, 16",0.09059928785531787
2016-05-26,81.3099,81.4991,80.427,80.9045,7867901,7867901,-0.414433,-0.51,80.8896,"May 26, 16",0.08504160883005751
2016-05-27,80.5441,81.1297,80.472,81.0937,7505941,7505941,0.189199,0.234,80.934,"May 27, 16",0.08757904336572174
2016-05-31,81.0847,81.2648,79.9405,80.2017,13178770,13178770,-0.891931,-1.1,80.3956,"May 31, 16",0.07561608561829847
2016-06-01,79.6702,80.5891,79.3999,80.3999,7994794,7994794,0.198207,0.247,80.066,"Jun 1, 16",0.07827422264244566
2016-06-02,79.472,79.7603,78.9314,79.7603,9837535,9837535,-0.639668,-0.796,79.3855,"Jun 2, 16",0.06969629912758918
2016-06-03,79.6792,80.0306,79.3098,79.6161,9367092,9367092,-0.144152,-0.181,79.5856,"Jun 3, 16",0.06776237703433984
2016-06-06,80.0666,80.6342,79.9044,80.49,8572963,8572963,0.873914,1.098,80.3933,"Jun 6, 16",0.07948258866603619
2016-06-07,80.8594,81.9135,80.8234,81.7243,12889082,12889082,1.2343,1.533,81.6291,"Jun 7, 16",0.09603626439209526
2016-06-08,82.0126,82.2559,81.5622,81.7964,9982959,9982959,0.072075,0.088,81.8713,"Jun 8, 16",0.09700322543872002
2016-06-09,81.2468,82.0126,81.1838,81.6883,8974331,8974331,-0.108111,-0.132,81.683,"Jun 9, 16",0.09555345443816335
2016-06-10,81.445,81.9135,80.8865,81.0666,10353815,10353815,-0.621652,-0.761,81.2714,"Jun 10, 16",0.08721559476151185
2016-06-13,81.0126,82.373,80.8144,81.6162,11369954,11369954,0.549574,0.678,81.8071,"Jun 13, 16",0.09458649339153877
2016-06-14,81.4901,81.8685,80.9495,81.4721,10161030,10161030,-0.144149,-0.177,81.353,"Jun 14, 16",0.09265391243705019
2016-06-15,81.2919,81.8955,81.0847,81.2288,10655773,10655773,-0.243256,-0.299,81.4342,"Jun 15, 16",0.08939092183172734
2016-06-16,80.8144,82.337,80.2828,82.1838,12824808,12824808,0.954998,1.176,81.4149,"Jun 16, 16",0.10219879699853145
2016-06-17,82.4271,82.5172,81.2558,81.7333,17483223,17483223,-0.450469,-0.548,81.8489,"Jun 17, 16",0.09615696688057823
2016-06-20,82.2469,82.5172,82.0487,82.0937,9388528,9388528,0.360375,0.441,82.2721,"Jun 20, 16",0.10099043097494073
2016-06-21,81.7333,82.5622,81.3099,82.4631,8557451,8557451,0.369386,0.45,82.278,"Jun 21, 16",0.10594459755778621
2016-06-22,82.7424,82.8235,81.9901,82.1388,8785428,8785428,-0.324339,-0.393,82.2833,"Jun 22, 16",0.10159528455611658
2016-06-23,82.8235,82.9496,82.1568,82.7064,9464500,9464500,0.567594,0.691,82.5033,"Jun 23, 16",0.10920758816310926
2016-06-24,80.9765,81.8054,80.3189,80.5351,20010494,20010494,-2.1713,-2.625,80.8818,"Jun 24, 16",0.08008744224721204
2016-06-27,80.0936,80.2738,79.3819,80.0576,14395728,14395728,-0.477497,-0.593,79.7805,"Jun 27, 16",0.07368350466380989
2016-06-28,80.8414,81.9225,80.6522,81.9045,13254272,13254272,1.8469,2.307,81.3766,"Jun 28, 16",0.0984529964392765
2016-06-29,82.355,83.5172,82.0937,83.301,13920631,13920631,1.3965,1.705,83.1466,"Jun 29, 16",0.11718199923555087
2016-06-30,83.1839,84.5328,83.1568,84.4542,14073677,14073677,1.1532,1.384,84.1028,"Jun 30, 16",0.13264801142650218
